userName,content,score,at
Pengguna Google,Pokonya line webtoon ini aplikasi paling seru yang pernah aku donload,4,2025-01-10 06:29:10
Pengguna Google,"Aplikasi komik favorit mah kalo ini!!! Suka bngt deh, buat developer nya tolong dong adain aplikasi yg bisa hasilin koin nya, biar kita gak melulu beli.. Terimakasih.. :)",5,2020-06-14 04:54:24
Pengguna Google,lama bet jir ngeeksplor nya 😔💔,4,2025-02-27 19:30:26
Pengguna Google,ceritanya seru banget,5,2025-03-19 07:53:58
Pengguna Google,"Anjir waktu aku buka genre horor tersu baca satu komik,eh ketagiha tapi waktu aku baca setelahnya kok tiba2 ada suara aneh yg tiba2 k play sendiri,ih serem tau tolong pihak webtoon itu apa ya?kok nyeremin banget",1,2020-05-05 12:59:39
Pengguna Google,"knp skrg mesti bayar deh kl mau baca eps lama, sblmnya bayar kl mau percepat episode yg mesti nunggu minggu depan.. skrg yg udh kluar bnyk eps nya ttep mesti bayar.. hedeeeeeh...",1,2023-06-10 18:32:49
Pengguna Google,seruu banget jadi ke sekolah ga perlu minjem komik temen 🤗,5,2025-01-11 04:34:56
Pengguna Google,"Knp ya baca pake wifi ga bisa, download jg ga bisa, katanya koneksi bermasalah, tp aku pake wifi buat buka aplikasi/game lain lancar aja ko",3,2024-09-25 05:43:35
Pengguna Google,aku sering banget baca Webtoon ini apalagi yang komedi tapi sekarang aku udah jarang banget karena aku pindah ke nonton anime tapi aku jarang sih kalau baca Webtoon tapi lebih sering baca Manga tapi aku tetap gak mau hapus kek misalnya kalau butuh nanti susah mau download lagi,4,2021-09-02 02:59:36
Pengguna Google,Keren sih.. bisa buat ngabisin waktu dan memperlancar kosa kata membaca ya itung itung ngasah skil mbaca dan ad juga yg bisa ngubah cara pandang hiduo,5,2022-10-15 12:47:35
Pengguna Google,"Aplikasi komiknya dah bagus ,seru seru juga isinya, tapi sayangnya saya sangat kecewa karna sering eror walawpun jaringan bagus, jadi kaya nyoba kesabaran aja",1,2020-01-12 15:35:47
Pengguna Google,"webtoon kenapa ya akhir akhir ini suka keluar aplikasi sendiri? tolong perbaikannya ya, soalnya ini saya baca judul yang bagus malah begini😔",4,2024-06-24 03:44:36
Pengguna Google,"MAap ku kasih bintang 3 soalnya Kadang suka ngeleg nih, yang pertama ngeleg ""Webtoon tdk menanggapinya anda keluar Atau tidak"" terpaksa harus kluar klo engga hp saya ikut ngeleg 2: udah tak update tapi malah suruh update lagi cuma gara² ga buka² Webtoon agak kecewa sih,, tapi ada sisi baik nya kok Webtoon² yg dikomik seru² Semoga diperbaiki terimakasih Wasalamualaikum wr wb.",3,2021-09-28 12:35:19
Pengguna Google,"Baguss!!menarikk:"")nyesel yang gk instal deh😂😉 Suka kebawa suasana sendiri kadang nangis sendiri😀,ketawa sendiri😹,adapun marah sendiri😈,komicnya bagus""😁😄,warnanya juga bagus👍✌.pokoknya badusss deh😝😋",5,2019-09-23 11:50:41
Pengguna Google,"apk ini seru banget! saya seharian ini terlalu sering membaca Manhwa dari apk ini. menurutku apk ini bener² bagus, dan menarik jadi saya kasih bintang 5 untuk apk ini! (maaf ga jelas karena saya terlalu semangat.)",5,2024-08-28 06:52:43
Pengguna Google,"Sebenarnya tadi cuma niat iseng upgrade app ini,lagian aku pikir jaringanku kacau.. Padahal sebelum aku update masih oke oke aja. Eh,setelah diupdate blank semua.. Masa bekas komentar tulisannya konten yang anda baca telah dihapus.. Kalo gini siapa nggak marah..?",5,2018-12-04 12:25:23
Pengguna Google,Wow aplikasi ini sangat bagus 👍👍disini saya bisa melihat lihat komik komik dari dalam dan luar negeri sehingga saat sedang pandemi seperti sekarang ini waktu luang menjadi lebih banyak. Semangat Line Webtoon Indonesia!!HWAITING!!,5,2020-07-14 01:36:32
Pengguna Google,ubur-ubur ikan lele apk nya bagus banget lee,5,2025-02-20 17:35:54
Pengguna Google,"Ini dah bagus sih menurut Mimin Soalnya Mimin suka nengok komik Amu kadang kalau mau lanjut eps itu Kyk ada dua pilihan mau pakai nonton iklan atau pakaian koin , tapi yg GK serunya pas mencet iklan malah GK bisa Lagi seru²nya eh malah kek gini Mohon di perbaiki lagi y Webtoon 🙏🙏",4,2024-07-09 07:03:31
Pengguna Google,"Saya mau cari komik yang berjudul My unknown husban kok ngak ad,padahal dulu saya pernah dowlod ada,trus saya uninstal,dan skrng saya dowlod lagi kok komiknya ngak ad sih,padahl aku suka bnget komiknya😞,aku kecewa",3,2020-05-28 07:42:20
Pengguna Google,Bagus banget!! Cuma gak tau knp kalau ada kontes hadiah koin suka gak bisa keterima koinnya padahal dah diselesaikan misinya😭,5,2020-07-25 16:03:37
Pengguna Google,"sbenernya bagus tampilannya... cuma loading,nya itu lhoo super lama beda sma aplikasi baca novel n komik punya tetangga... pdhl sinyal juga lumayan bgus...",2,2019-11-16 04:53:14
Pengguna Google,"Kok webtoon nya gk bisa dibuka sih, udh coba instal sersi terbaru juga gk bisa padalah paket masih banyak dicoba pake wifi udh gk bisa😬 tolonglah di perbaiki segera",1,2021-11-14 16:03:21
Pengguna Google,"bagus,tapi bisa gak setidaknya nya setiap minggu dapet 45 koin atau setidaknya setiap minggu itu dapat kain gratis gitu.tapi jujur sih aplikasi ini sangat bagussssss",5,2024-06-18 02:33:32
Pengguna Google,"Kecewa karna gabisa baca webtoon yg saya suka.. Karna tulisan nya batasan usia, plus ada iklan juga... , saya gabisa baca webtoon karena smuanya di batas usia",2,2024-08-02 15:25:43
Pengguna Google,seru banget Tapi sayangnya Nunggu episode Selanjutan nya lama banget aku sedikit kecewa Sama Penungguannya 😔 tolong ya dipercepat agar Pengguna lain juga menikmati Aplikasi yang hebat ini,4,2024-01-01 15:14:39
Pengguna Google,"saya sangat suka apk ini, ini sangat menghibur saya di waktu luang apalagi karna banyak gentre yg saya sukai, jadi semangatlah buat update² komik dgn gentre baru lainnya agar saya dkk makin suka",5,2024-01-01 16:29:31
Pengguna Google,"Kenapa saya gak bisa beli coin webtoon pakai provider im3.? Kirain saya yang bermasalah itu provider nya..pas di tlp ke cs nya ternyata enggak.? Ini kesalahan dri apk webtoon nya.. saya email tapi gak ada respon, bileh tolong bantuannya.?",5,2019-10-10 16:05:45
Pengguna Google,"Dulu webtoon itu bagus banget banyak cerita seru dan menarik tapi bacanya lancar2 aja setiap hari tanpa harus MENGGUNAKAN KOIN yg harus didapat dengan beli dulu, walau murah ya sayang banget sih jdi bkin pengguna harus isi saldo dulu tiap baca atau yg gabisa beli saldo jdi gabisa baca sama sekali dan harus nunggu berhari2 bahkan nunggu sampai komiknya tamat dulu",1,2020-06-09 07:00:48
Pengguna Google,"Jujur sih klo di Webtoon itu kita banyak ketemu komik"" yg berkelas, gambar nya pada bagus dan story nya ga maen"" , pokokny Webtoon apk komik ter-the best 🎉",5,2024-04-17 09:26:46
Pengguna Google,"saya sangat suka yang dengan webtoon, tapi cuma satu yang paling gak suka update episode nya itu yang lama banget, tolong ya min kalau bisa update episode itu jangan terlalu lama jadi bosan nunggu komik favorit:)",5,2019-07-03 06:15:22
Pengguna Google,"Sudah tidak bisa di screenshot lagi, tidak menyenangkan.. tolonglah kembalikan yang seperti dulu, bisa di screenshot.. bintang 5 menyusul kalau sudah bisa di screenshot...😑😑",1,2018-12-12 18:20:27
Pengguna Google,kenapa provider 3 tidak tersedia lagi untuk pemebelian coin. padahal saya selalu isi coin pakai pulsa. semoga bisa kembali lagi seperti dulu all provider bisa melakukan pemebelian coin via pulsa.,2,2019-02-25 14:13:59
Pengguna Google,"Bagus bagus gw suka nih mantap beda dah ama yang lain trus kembangkan lagi yah biar mantap lagi,,,,,, banyak komiknya dan seru seru lagi ok dah yang baca trima kasih ok",5,2021-04-25 06:04:26
Pengguna Google,"Untuk baca komik yang udah nunggu 7 hari musti dengan iklan, ga fair dong. Kecuali untuk panel yang kita lewatin baru pake iklan parah amat",2,2024-07-27 20:36:59
Pengguna Google,suka banget sm aplikasi ini ceritanya banyak yg seru apa lg sekarang suka ada undian buat dapetin koin... cm 1 yg kurang sy suka kl mau baca pake koin dan mau baca lg ga pake koin nunggunya lama ga kaya aplikasi komik sebelah kl beli koin tetep up buat bacanya 1 minggu sekali,5,2021-10-14 16:55:28
Pengguna Google,cerita nya bagus,5,2025-04-01 03:45:24
Pengguna Google,"Kecewwa gua, niat download biar bisa liat banyak komik di webtoon eh cuma dikit yg dicari ga ada, solo Leveling aja ga ada. Mending di website biasa aja. Gk guna aplikasi",1,2020-05-27 19:45:43
Pengguna Google,"Aku suka sekali webtoon, Banyak cerita yang seru bahkan sekarang udah banyak webtoon terbaru. Bagi pengguna baru gak bakalan nyesal deh ( ◜‿◝ )♡",5,2021-04-30 06:31:58
Pengguna Google,"bagus bgt... aku suka baca komik di webtoon dehh. tpi tolong dong tambahin cerita anime yg judulnya ""Darling In The FranXX"" pliss aku suka bgt sma anime itu... ditunggu yhh😉😄😄😄😄",5,2019-03-17 03:08:58
Pengguna Google,"Sejauh ini bagus, karena aku suka baca dan gampang bosan Alhamdulillah disini ada banyak sekali bermacam genre hehhee, mantap pokoknya terus buat ya para author webtoon oke? oke?",5,2024-09-09 10:26:37
Pengguna Google,"Sukaaaaa, tapi akhir² ini Webtoon suka eror jadi agak kurang nyaman. Iya tau si lagi masa perbaikan jadi tolong lebih di perbaiki lagi, makasih ^^",4,2021-05-02 12:18:22
Pengguna Google,Maaf ini kenapa lagi kenapa saya tidak bisa membaca karena galat saya sudah mencari solusi tapi tidak ketemu dan mencoba menghapusnya dan mendownload lagi dan login kembali kenapa tidak bisa saya harap apk ini lebih menyesuaikan handphone saya,2,2021-10-27 15:31:15
Pengguna Google,Webtoon lgi error yh min??? Aku refresh beberapa kli gambar² komiknya gak muncul... Udh diupdate app nya tetep gak muncul... Koneksi oke gimna ini min?,2,2022-05-21 11:05:17
Pengguna Google,Aplikasi ini bagus banget tpi ada kejanggalan sinyal hp saya bagus tpi knp Webtoonnya lola loadingnya maaf saya cuman kasih bintang 4 cuman itu aja tolong diperbaiki ya,4,2020-07-24 15:22:23
Pengguna Google,"Semenjak diupdate ada beberapa webtoon yang hilang, sudah di restart tetapi tetap webtoon yang saya cari tidak bisa ketemu, tolong diperbaiki kembali.",3,2018-10-17 15:00:02
Pengguna Google,"Benar² dah webtoon, sehrusnya pas pembaca mau lanjut dan mau pakai tiket harian, w ga sengaja kepencet beli episode, harusnya ada lagi dong peringatan ""apa anda yakin membeli episode ini"" ini malah gda, lengah dikit ke sentuh langsung terbeli, padahal ga niat beli, rugi bandar dah gw, itu cara ngembaliinnya gimana njir",1,2024-08-19 06:27:25
Pengguna Google,wahai admin.. saya mengikuti event ngabuburit bareng webtoon yang dapet coin gratis. diminggu pertama saya disuruh baca 3 komik dan setelah usai baca disuruh tunggu senin depan untuk mendapatkan koin. tapi senin ini saya cek kok belum dapet dapet ya?? mohon bantuannya bagaimana cara melihat coinnya sudah dapat atau belum. 😊,4,2019-05-20 07:54:17
Pengguna Google,"Setelah di update semua nya hilang. Daftar Pustaka hilang semua. Koin ku ikut hilang?! Tapi yg lain masih tetap sama, cuman penataan letaknya berubah",5,2024-08-08 15:34:19
Pengguna Google,"keren saya sedikit terinspirasi dengan cerita"" ny",5,2024-11-16 11:31:42
Pengguna Google,ini sangat meng hibur diriku dengan berbagai cerita,5,2025-03-28 07:49:55
Pengguna Google,"Cerita nya sesuai selera gw apalagi kalau cerita zombie"" Gitu, kalau bisa tambahkan cerita "" Bertema zombie ya, jujur aku suka banget sama aplikasi ini, download ya, ga rugi kok, have a nice day guys-!",5,2021-08-10 12:06:12
Pengguna Google,"Webtoon kok baru baru ini aku baca webtoon tiba tiba keluar dari episode terus setiap 30 detik, dan pas aku klik lagi episodenya mulai dari awal. Tolong dong itu kenapa? Soalnya agak mengganggu",5,2024-01-01 01:13:11
Pengguna Google,"Suka si sm komik2 yang baru rilis, tp belakangan ini manhwa semua TvT lama2 bosennn, aku ngerasa karya indo ga sebanyak dulu.. semoga kedepannya webtoon lebih fokusin karya yg ada di canvas yaಥ⁠‿⁠ಥ",2,2023-12-18 08:31:29
Pengguna Google,satu kata =suka itu doang,5,2025-02-07 16:21:37
Pengguna Google,"Aplikasi webtoon terbaik saat ini, yang ngasih bintang satu itu cuma orang bodoh. Gak bisa ss itu karena hak cipta, sistem koin juga masih bagus dan murah. Keren banget webtoon",5,2018-12-14 19:46:30
Pengguna Google,"Saya tidak bisa buat akun... Setiap saya konfirmasikan selalu muncul tulisan tidak ada koneksi padahal saya bisa nonton Youtube, bisa nelpon, bisa chat, bisa google, semua yang menggunakan data saya bisa. Sudah saya coba keluar masuk app nya tapi tetap tidak bisa, sudah saya tutup buka data juga tidak bisa dan saya sudah coba buka mode pesawat tetap saja tidak bisa. Tolong diperbaiki jangan mengabaikan komentar saya, terima kasih",1,2021-11-24 05:11:27
Pengguna Google,lengkap di sini :),5,2025-03-18 23:18:33
Pengguna Google,Kecewa berat tiap ada rmevent koin gratis pasti di php doang. Tugas udah dikerjain eh koinnya ngga di kasih.... tombol klaimnya ngga berfungsi.....,1,2020-02-24 15:32:40
Pengguna Google,"jika aplikasi nya terhapus dan mau di download lagi,kalo mau login lagi di akun yg sama kasih histori nya kembali biar kita ga lupa udh berapa eps yg sudah di baca terima kasih",5,2021-06-03 04:08:29
Pengguna Google,"intinya, ini komik yang sangat bagus deh!",5,2024-10-31 11:46:44
Pengguna Google,Bagus bangett gk nyesel Download Hanya sj malas dgn tiket hariannya ehehe Dan kebanyakan eps nya jauh lebih lambat dr korea Terus pas saya mau Download lagi apknya gk bisa padahal sinyalnya lancar,3,2023-09-30 13:40:04
Pengguna Google,"Halo sobat webtoon, saya syavira umur saya 14 tahun, saya mau nanya untuk webtoon mohon maaf apabila epidsodenya harus memakai koin kenapa tidak iklan saja tidak apa apa, kalo untuk memakai koin kita kan jadi nunggu lama harus nunggu beberapa hari lagi bisa mendapatkan episode dengan iklan, menurut saya lebih baik tidak usah memakai koin, lebih baik pakai iklan saja tidak apa apa tetapi iklannya jangan itu itu terus, itu saja pendapat saya Terimakasih🙏 #semoga dibaca @webtoon",4,2024-09-03 09:39:53
Pengguna Google,Aplikasi ini sangat bagus untuk membaca komik. Karena ada komik yg bergeraknya juga. Komik ini juga mempunyai warna sehingga orang yang membacanya tidak akan merasa bosan..,5,2020-11-14 12:48:17
Pengguna Google,sangat menarik,5,2025-01-27 01:44:56
Pengguna Google,"Hai guys perkenalkan aku yemima, aku mau kasih tau kalo apk ini bagus banget buat kamu yg pengen baca komik, tp gapunya komik, nah disini banyak banget komik yg seru banget, terus ada cerita gitu, pokoknya seru dehh, coba aja donlod😁,sekian terimakasih🙏",5,2020-12-08 07:14:14
Pengguna Google,sangat menarik,5,2025-02-10 04:10:18
Pengguna Google,"Panel webtoon hilang ketika baca, jaringan internet bagus loh. Masa masalah sekecil ini ganggu para readers.. Mohon perbaikilah server jaringannya",3,2024-03-06 23:19:28
Pengguna Google,sangat menarik,5,2025-03-13 07:06:18
Pengguna Google,sangat menarik,5,2025-03-12 09:16:39
Pengguna Google,"Kenapa saat menggunakan jaringan wifi selalu tidak bisa? Padahal saat saya menggunakan aplikasi lain selalu bisa, dengan wifi yg sama",1,2024-11-20 23:53:32
Pengguna Google,Ok banget deh pokoknya 👍👍 di tingkatkan terus ya apk nya....smoga lain kali bisa baca komik sambil offline 😅😅biar bisa baca komik disaat paket abis... hehehehhe.....,5,2021-08-27 13:53:21
Pengguna Google,pokoknya bagus deh... bagi yang suka komik genre fantasi di sini ada banyak.. Kalo komik lain biasanya banyak genre romantisnya saya jadi agak nggak terlalu minat. Disini tidak hanya ada genre fantasinya ada banyak sekali genre yang ada di komik ini.. pokoknya saya terus memberikan bintang lima. yang gak download bakal nyesel deh!!!,5,2019-06-02 16:49:11
Pengguna Google,aku suka bgt tapi komik komik d sini memag gk gratis donload tapi kalau sudah donload cerita ceeitanya gratis kok tapi cerita ini harus ada batas usianya pokoknya webtoon top dah,5,2019-06-04 03:10:25
Pengguna Google,Kadang gak bisa dibuka bikin kesel. Padahal pengen baca tapi selalu aja terkadang gak bisa dibuka. Tolong perbaiki. Padahal dulu mah gak pernah kayak gini. Makin lama bukan makin bagus malah gak bisa dibuka gini hadeh,3,2020-01-19 16:44:41
Pengguna Google,"Webtoonnya bagus bangeeet \{^v^}/... Ceritanya seru² walaupun harus beli koin nggak papa sih, tapi banyak in event nya dong yang kalo udah menyelesaikan event dapat koin gratis...T^T",5,2021-10-16 15:57:40
Pengguna Google,saat ini saya masih menyukainya tapi karna sekarang gak bsa disicrrnshot lagi jadi sedih deh padahal pemandangan di webtoon ini banyak yg bagus kadang saya jadikan walpaper,5,2019-03-23 14:10:28
Pengguna Google,"kak , tolong dong kembaliin fitur bisa screen nya , gua kadang suka ss kata"" buat motivasi , bkn gua sangat ngehargai author yg membuatnya kok, jdi tolong kembaliin fitur bisa screenya #",5,2018-12-29 17:21:37
Pengguna Google,"Webtoon bagus banget!! kalian wajib download bagi yang blm. Bagus banget deh. gratis lagi, gak ada yang berbayar satu pun. jadi kalo baca komik gak perlu keluarib duit.",5,2018-12-27 01:38:11
Pengguna Google,ini sangat bagus,5,2025-03-17 09:57:25
Pengguna Google,"Baguss tapi....seandainya webtoon bisa disimpan di memori eksternal seperti wattpad akan lebih bagus,jadi saya menggunakan apk webtoon pakai situs saja deh...",5,2022-09-23 12:23:48
Pengguna Google,"aku suka,Aku tidak pandai berkomentar jadi hanya ini yang bisa aku katakan",4,2025-01-14 13:41:35
Pengguna Google,"Akan saya balikin ke bintang 5 kalo kitak kotaknya hilang , masa udah baca mau ke atas reload lagi , mana atas bawah gambar keliatan tapi tengah masih kotak kotak .",1,2018-10-20 11:51:18
Pengguna Google,untuk webtoon yang terhormat sya mhon untuk menurunkan koin nya untuk 1 kali baca bisa tidak menjadi 2 koin. saya suka webtoon tpi ktika membayar sya kurang suka bukannya sya plit tpi apa daya saya bukan anak sultan. sya akan ksih bintang 5 untuk webtoon ketika sudah berubah 2 koin untuk skli baca trimkasih😊,3,2019-04-01 14:18:57
Pengguna Google,"kenapa ya sekarang kalo mau baca pakai wifi malah gabisa sedangkan pakai paketan baru bisa, padahal aku pakai wifi dan buka apk lain bisa dan lancar",1,2024-07-10 00:05:18
Pengguna Google,"Aplikasi ini bagus banget karna bisa menghilangkan kebosanan selama di rumah aja , dan juga bisa dijadikan hobi baru , saya harap di tahun ini banyak keluar webtoon yg bagus -!",5,2021-02-06 14:15:18
Pengguna Google,"aku suka banget aplikasi ini karna kita bisa baca novel yang kita suka, walaupun harus bayar buat nonton novel yang episodenya nunggu 30 hari, 69 hari, tapi aku tetap suka aplikasi ini jadi aku kasih bintang 5",5,2024-08-01 08:17:25
Pengguna Google,"Manteb dah ini aplikasi nya, buat yang gabut gabut bisa baca baca komik di webtoon ini, aku paling suka genre komedi karena sangat menghibur dan lucu!",5,2020-04-01 12:20:56
Pengguna Google,aku suka baca di sini,5,2025-02-03 06:35:16
Pengguna Google,"Mantap!untuk komik2 bagus,tapi masih kurang genre horror kaya monster,yang oe tahu horror monster tu the infecction.tambahin lagi dong hari uploadnya",5,2018-12-09 13:40:26
Pengguna Google,"Tiba-tiba log out sendiri, udah log in coin langsung hilang semua padahal masih ada sekitar 120 an. JUJUR KECEWA.!!!",1,2020-11-27 23:56:48
Pengguna Google,Saran ya untuk pihak webtoon klo emang niat agar pelanggan mudh beli koin di bikn jg lah konfirmasi benar itu kita/ bukanx paling mudahx sediakn pilihan pulsa no hp/ akun yg lain. Sy tau maksudx biar. mempermudah langsung otomatis konek di akun hp tp gmn klo yg punya akun gmail lebih dr 1 kaya sy gini 1 akun khusus kerja yg 1 baru d buat untuk game dn komik. google play x sdh di isi saldo utk beli koin masukx k akun kerja trs beli pulsa jg gak bs beli koin app bacot lma2 kesel aq,2,2019-12-20 12:03:35
Pengguna Google,Bagus banget .....dan ceritanya juga seru.....kalian harus download deh soalnya app nya sangat bagus banget ......ini app sangat recomended banget buat orang yg suka baca komik....,5,2021-11-20 01:46:20
Pengguna Google,"Ini bagus bgt sih,cuman bisa di perbanyak ceritanya, dan tolong jangan apdet setiap 1kali dlm w Minggu donk terlalu lama comang buat nunggu 1 episod doank.",5,2020-10-20 03:36:08
Pengguna Google,"maaf, saya baca webtoon cuma prioritas komik love revolution, dan kemarin hiatus lama banget, sekarang di naver udah up lagi, tapi di webtoon kok diberhentikan? kalo bikin atau translate komik sampai tamat dong!",3,2020-03-28 20:49:12
Pengguna Google,apl ini ok cerita serem ny menarik dn yg kurang itu episode ceritanya klo bisa di buat panjang lagi ceritanya dan itu saja yg saya rasakan ketika menggunakan aplikasi ini,5,2023-03-18 12:25:52
Pengguna Google,"Aplikasi nya bagus,banyak komik yang author nya orang indonesia.Ada juga komik dari luar negeri yang sudah di translet ke bahasa Indonesia... Silahkan download dan baca..",5,2020-12-14 03:08:05
Pengguna Google,"Puas banget sama aplikasi ini, bacanya gratis, kalau ga sabar nunggu aja bayar tp selebihnya gratis per minggh, seneng bgt pokoknya sama aplikasi iniii",5,2021-06-13 01:54:27
Pengguna Google,"Komik yah bagus, tapi ada 1 kesalahan yaitu saat di buka tiba² gak bisa gk ada internet padahal internet yah lancar di aplikasi lain mohon di perbaiki yah",4,2023-01-04 13:34:28
Pengguna Google,masyaa allah bagus bangeet cerita²nya,5,2025-02-08 16:08:07
Pengguna Google,"kereen,plus seruuu",5,2025-03-08 04:17:34
Pengguna Google,Emang sangat baguss,5,2025-02-21 16:22:51
Pengguna Google,Aplikasi webton nya sangat bagus cuman kekurangan nya itu dibagian mau nonton lagi kita harus beli kain atau nungguin komik episode selanjutnya sekitar 1 harian atau lebih atau kurjah,4,2022-02-01 05:15:52
Pengguna Google,"𝚄𝚠𝚞 𝚔𝚎𝚛𝚎𝚗 𝚋𝚊𝚗𝚐𝚎𝚝 𝚊𝚙𝚔 𝚗𝚢𝚊,𝚍𝚎𝚗𝚐𝚊𝚗 𝚊𝚍𝚊𝚗𝚢𝚊 𝚊𝚙𝚔 𝚔𝚘𝚖𝚒𝚔 𝚒𝚗𝚒 𝚊𝚔𝚞 𝚐𝚊𝚔 𝚙𝚎𝚛𝚕𝚞 𝚌𝚊𝚙𝚎𝚔² 𝚗𝚐𝚎𝚕𝚞𝚊𝚛𝚒𝚗 𝚍𝚞𝚒𝚝 𝚋𝚞𝚊𝚝 𝚋𝚎𝚕𝚒 𝚔𝚘𝚖𝚒𝚔:) 𝙳𝚊𝚗 𝚙𝚊𝚜𝚝𝚒𝚗𝚢𝚊 𝚜𝚎𝚖𝚞𝚊 𝚌𝚎𝚛𝚒𝚝𝚊𝚗𝚢𝚊 𝚒𝚝𝚞 𝚜𝚎𝚛𝚞² 𝚋𝚊𝚗𝚐𝚎𝚝 𝚕𝚘:)) 𝚈𝚊 𝚞𝚍𝚊𝚑 𝚝𝚎𝚖𝚎𝚗² 𝚐𝚔 𝚞𝚜𝚊𝚑 𝚛𝚊𝚐𝚞 𝚕𝚊𝚐𝚒 𝚒𝚗𝚒 𝚝𝚞𝚑 𝚋𝚎𝚗𝚎𝚛𝚊𝚗 𝚋𝚎𝚜𝚝 𝚋𝚊𝚗𝚐𝚎𝚝",5,2020-06-13 15:41:14
Pengguna Google,"Tiap lagi baca keluar sendiri tiba2. Masuk lagi baca dari atas lagi, scroll lagi keluar lagi tiba2 gitu aja terus sampe kiamat",1,2020-05-15 00:42:24
Pengguna Google,bagus banget suka,5,2025-03-27 22:10:17
Pengguna Google,uwaaaaa sukaaakk bangetttt sarankuu cepet cepet post yaa sama gratisin banyak banyak chapter,5,2025-01-11 05:04:04
Pengguna Google,tidak senang karna harus selalu berbayar dibeberapa episode,4,2024-11-28 04:24:53
Pengguna Google,"ahhh bikin salting, ketawa, sedih, sama emosi sendiri gara gara apk ini terlalu seru!!",5,2024-12-17 04:37:07
Pengguna Google,Bagus sekali untuk baca baca komik digital,5,2024-12-16 14:13:14
Pengguna Google,"Baru beli koin , pulsa udah kepotong.. Udah dpet pemberitahuan lewat sms kalo berhasil beli , tapi di applikasi koinnya tetep gak nambah .. Solusinya gimna ?",3,2020-10-20 16:30:20
Pengguna Google,Aplikasi udah top global di jenisnya gini bisa bilang apa☺️😋,5,2024-12-06 03:59:01
Pengguna Google,aplikasi nya bagus banget aku suka apa lagi aku suka banget baca komik,5,2024-12-15 08:07:23
Pengguna Google,Sangat cocok untuk yang malas beli buku atau komik 👍🏻👍🏻,5,2024-12-04 10:50:36
Pengguna Google,sangat bagus soalnya gambar nya jelas,5,2024-12-27 13:19:46
Pengguna Google,Terima kasih buat komik bagus yang mudah dicari 🥰,5,2024-12-11 05:55:50
Pengguna Google,apk ini baguss polll bisa baca manhwa banyak bisa baca yang kerajaan mau pun yang lainn ⭐⭐⭐⭐⭐,5,2024-12-28 07:12:48
Pengguna Google,"dri dulu suka sama Webtoon selain crta menarik lucu"" juga",5,2025-01-10 14:10:12
Pengguna Google,Webtoon sangat seru karena sangat banyak cerita yang menarik,5,2024-11-08 09:57:52
Pengguna Google,gambarnya bagus.. cerita nya juga seru. terimakasih..,4,2024-11-30 03:27:33
Pengguna Google,"Ini gimana sih webtoon ada cek stamp halaman utama ketutup abis itu diback g bsa2 terpaksa uninstal dulu,tailah cek stamp mengganggu bngt mana diback g bsa udhlah uninstal ampe bulan depan aj klo cek stamp masih nongol terus2an",1,2020-02-23 18:18:44
Pengguna Google,WEBTOON Sangat Bagus Untuk Membaca Komik,5,2024-11-25 07:55:33
Pengguna Google,"bagus banget ya lumayan , update soal manhwa baru namun minesnya update buat episode baru rada lama makasih semoga bisa jdi bahan pertimbangan ya biar update rada cepat dikit 💟",4,2023-12-07 14:54:23
Pengguna Google,"Sejauh ini aplikasi membaca komik terbaik menurut saya adalah webtoon, selain gratis di baca sepuasnya komik nya juga beragam dan bagus bagus, terimakasih yaa~^^",5,2021-10-11 03:28:46
Pengguna Google,"Tolong pihak webtoon hapus dong yang pake koin itu,sama yang tidak bisa screenshot...lama kelamaan nanti pengunjung webtoon berkurang... Tolong hapus ya... Yg pake koin itu sama yang tidak bisa screenshot itu:(",1,2018-12-09 04:12:39
Pengguna Google,Saya suka aplikasi ini tapi kenapa hanya cuma didownload sekali saja apalagi batas waktunya sedikit. Padahal saya suka banget ceritanya dan kalau sudah habis masanya saya ingin download lagi.,4,2020-03-05 01:46:11
Pengguna Google,"Bagus, tapi Ikon apknya kenapa bro? Kok di gw beda?",5,2025-01-06 11:43:00
Pengguna Google,sangat baguss sekali drama yang memuaskan bintang 5 dari saya karna bagus sekali,5,2024-11-08 14:15:18
Pengguna Google,"RAMADHAN tahun ini saya memiliki saran yang semoga saran saya ini dapat diterima oleh pihak WEBTOON khususnya di Indonesia. Saran saya pada bulan Ramadhan ini, bagaimana jika khusus event bulan Ramadhan update episode Webtoon diadakan pada waktu sore hari atau ketika saatnya ngabuburit agar bisa ngabuburit sambil membaca Webtoon agar lebih seru. Karena jika update nya seperti biasa jam 10 malam, saya rasa pembacanya sudah pada tidur karena bersiap untuk puasa di hari selanjutnya. Rating 5 soon..",1,2021-04-05 17:17:29
Pengguna Google,Aku suka banyak yang bagus jadi baca nya lebih cepet ceritanya pada seru bagus banget,5,2024-12-20 08:01:59
Pengguna Google,bener bener baaaagggguuusssss aplikasi ini aku awalnya baca jam 1 mlm sampe jam 7 pagi,5,2024-12-09 11:24:41
Pengguna Google,bagus banget ga ngebosenin buat kalian jagan. ga download ya.,5,2024-12-29 10:59:10
Pengguna Google,Iklan nya ga bisa di putar😭,3,2024-12-09 06:08:04
Pengguna Google,"bagus dah, rebet lagi baca juga muncul mulu😠",5,2024-11-25 10:39:03
Pengguna Google,saya sangat suka dengan ceritanya karna critanya sangat bagus² dan menarik😇👍👍,5,2025-01-07 08:15:16
